1000708,6600,10001,44079870,Fedex,\N,1000042,2222333344440020,2018-02-27 18:27:57
1000709,6610,10006,\N,\N,1000027,\N,\N,2018-02-27 13:11:36
1000710,24535,10001,44311439,UPS,1000002,1000010,2222333344440011,2018-02-27 22:34:36
1000711,9430,10001,85383745,USPS,1000014,1000022,1111222233330023,2018-02-27 05:39:52
1000712,1450,10001,53486807,USPS,1000036,1000044,\N,2018-02-28 17:09:07
1000713,1600,10001,71637137,Fedex,\N,1000055,2222333344440020,2018-02-28 15:15:39
1000714,3700,10008,\N,\N,1000001,\N,\N,2018-02-28 00:15:50
1000715,7030,10001,89712841,USPS,1000013,1000021,\N,2018-02-28 16:04:19
1000716,17040,10004,\N,\N,1000005,\N,\N,2018-02-28 01:53:09
1000717,2410,10001,97083963,USPS,\N,1000030,2222333344440013,2018-02-28 00:20:27
1000718,440,10001,79757804,Fedex,\N,1000032,1111222233330025,2018-02-28 17:27:50
1000719,3020,10001,55708819,USPS,\N,1000011,1111222233330032,2018-02-28 09:54:15
1000720,5950,10003,\N,\N,1000030,\N,\N,2018-02-28 20:18:15
1000721,30560,10001,57328744,EMS,1000044,1000052,\N,2018-02-28 19:41:31
1000722,1300,10001,17367164,UPS,1000047,1000055,\N,2018-02-28 07:48:22
1000723,2990,10002,\N,\N,1000052,\N,\N,2018-02-28 14:57:20
1000724,8160,10005,\N,\N,1000024,\N,\N,2018-02-28 18:21:56
1000725,3170,10005,\N,\N,\N,\N,2222333344440097,2018-02-28 10:35:27
1000726,2680,10007,\N,\N,1000025,\N,\N,2018-03-01 15:49:24
1000727,3920,10001,16749681,USPS,1000012,1000020,\N,2018-03-01 05:12:14
1000728,6220,10002,\N,\N,1000027,\N,\N,2018-03-01 23:29:17
1000729,7480,10001,55636443,USPS,1000002,1000010,\N,2018-03-01 05:58:30
1000730,7550,10001,79429790,USPS,1000040,1000048,\N,2018-03-01 08:40:35
1000731,16900,10001,38023592,UPS,1000002,1000010,\N,2018-03-01 06:34:50
1000732,2490,10001,96007593,Fedex,1000003,1000011,\N,2018-03-01 18:41:49
1000733,30,10001,12646749,EMS,\N,1000030,2222333344440056,2018-03-01 03:05:33
1000734,29660,10008,\N,\N,1000004,\N,\N,2018-03-01 22:00:06
1000735,2240,10009,\N,\N,1000017,\N,2222333344440026,2018-03-01 01:16:14
1000736,1240,10001,47133020,Fedex,1000007,1000015,2222333344440016,2018-03-01 14:58:22
1000737,6030,10001,11313392,EMS,1000055,1000063,\N,2018-03-01 13:18:10
1000738,22080,10005,\N,\N,1000043,\N,\N,2018-03-02 03:49:38
1000739,4105,10001,68548511,USPS,1000001,1000009,\N,2018-03-02 08:44:23
1000740,4200,10001,48111710,USPS,1000040,1000048,\N,2018-03-02 22:14:58
1000741,4350,10001,83099626,Fedex,1000038,1000046,\N,2018-03-03 06:47:09
1000742,540,10002,\N,\N,1000018,\N,\N,2018-03-03 19:39:30
1000743,400,10003,\N,\N,1000032,\N,2222333344440041,2018-03-03 21:33:07
1000744,60980,10001,55697759,USPS,1000020,1000028,\N,2018-03-03 21:54:16
1000745,3300,10009,\N,\N,\N,\N,2222333344440009,2018-03-03 10:45:08
1000746,20500,10001,72172215,USPS,1000022,1000030,\N,2018-03-03 13:48:25
1000747,2770,10002,\N,\N,1000018,\N,\N,2018-03-03 08:22:45
1000748,4770,10001,63399521,EMS,\N,1000032,2222333344440048,2018-03-03 18:56:43
1000749,3640,10001,42220705,EMS,1000042,1000050,\N,2018-03-03 19:53:08
1000750,2100,10001,49343587,USPS,1000008,1000016,\N,2018-03-03 14:40:38
1000751,5240,10001,39505596,EMS,1000057,1000065,1111222233330066,2018-03-03 09:44:23
1000752,4510,10008,\N,\N,1000006,\N,\N,2018-03-03 13:06:32
1000753,745,10005,\N,\N,1000015,\N,2222333344440024,2018-03-03 10:16:55
1000754,460,10001,81612618,EMS,1000056,1000064,\N,2018-03-03 00:21:53
1000755,8315,10009,\N,\N,1000044,\N,\N,2018-03-03 06:46:10
1000756,6300,10001,63938566,EMS,\N,1000009,2222333344440033,2018-03-03 14:31:52
1000757,25080,10005,\N,\N,\N,\N,1111222233330004,2018-03-03 11:24:49
1000758,35380,10001,39491459,Fedex,1000004,1000012,\N,2018-03-03 16:13:52
1000759,460,10001,63701456,USPS,\N,1000046,1111222233330001,2018-03-03 13:04:08
1000760,29350,10001,41110390,Fedex,\N,1000012,2222333344440061,2018-03-03 02:29:22
1000761,14530,10001,10769766,UPS,1000055,1000063,\N,2018-03-03 03:06:25
1000762,4540,10006,\N,\N,1000018,\N,\N,2018-03-03 19:03:15
1000763,4035,10002,\N,\N,\N,\N,1111222233330098,2018-03-03 11:56:35
1000764,2300,10009,\N,\N,1000037,\N,1111222233330046,2018-03-03 21:50:37
1000765,4600,10001,55053713,EMS,\N,1000030,1111222233330074,2018-03-03 09:07:43
1000766,4800,10005,\N,\N,\N,\N,2222333344440093,2018-03-03 19:45:40
1000767,54000,10005,\N,\N,1000012,\N,\N,2018-03-03 11:22:48
1000768,30,10001,12873690,EMS,1000041,1000049,1111222233330050,2018-03-03 13:45:55
1000769,1000,10001,25555809,Fedex,1000010,1000018,1111222233330019,2018-03-03 10:12:22
1000770,10230,10002,\N,\N,\N,\N,1111222233330017,2018-03-03 00:02:05
1000771,42800,10001,21734717,UPS,1000035,1000043,\N,2018-03-03 07:06:17
1000772,500,10001,73960672,UPS,1000016,1000024,\N,2018-03-03 16:27:39
1000773,5250,10004,\N,\N,1000001,\N,2222333344440010,2018-03-03 03:31:04
1000774,2700,10001,52877557,EMS,1000038,1000046,\N,2018-03-03 01:00:12
1000775,25310,10006,\N,\N,1000046,\N,\N,2018-03-03 15:53:46
1000776,16465,10002,\N,\N,1000047,\N,\N,2018-03-03 15:36:04
1000777,84880,10001,30019204,USPS,1000038,1000046,\N,2018-03-03 23:38:36
1000778,9940,10009,\N,\N,1000003,\N,1111222233330012,2018-03-03 20:38:03
1000779,4100,10001,75986092,USPS,1000028,1000036,\N,2018-03-03 05:48:00
1000780,12530,10007,\N,\N,1000044,\N,\N,2018-03-03 08:34:10
1000781,660,10001,94948394,Fedex,\N,1000014,2222333344440020,2018-03-03 14:34:04
1000782,5640,10006,\N,\N,1000053,\N,\N,2018-03-04 04:36:33
1000783,2320,10006,\N,\N,1000042,\N,\N,2018-03-04 17:40:00
1000784,7135,10001,88952403,Fedex,1000014,1000022,\N,2018-03-04 07:37:59
1000785,3210,10006,\N,\N,1000028,\N,\N,2018-03-04 20:52:01
1000786,7220,10001,99423154,UPS,1000044,1000052,\N,2018-03-04 13:02:15
1000787,22280,10007,\N,\N,1000025,\N,2222333344440034,2018-03-04 06:59:48
1000788,2670,10001,74184700,Fedex,1000019,1000027,1111222233330028,2018-03-04 22:12:21
1000789,2860,10001,30257043,UPS,1000004,1000012,\N,2018-03-05 14:21:19
1000790,36520,10001,52274930,UPS,1000030,1000038,\N,2018-03-05 05:17:54
1000791,24850,10009,\N,\N,1000027,\N,\N,2018-03-05 23:05:14
1000792,2265,10001,93174793,EMS,1000041,1000049,\N,2018-03-05 06:25:07
1000793,56855,10002,\N,\N,1000043,\N,\N,2018-03-05 00:25:28
1000794,12420,10001,41832232,EMS,1000015,1000023,1111222233330024,2018-03-05 05:29:31
1000795,5580,10001,77159139,USPS,1000047,1000055,\N,2018-03-05 00:44:44
1000796,3010,10002,\N,\N,1000036,\N,\N,2018-03-05 14:22:24
1000797,4370,10001,33928703,Fedex,\N,1000075,2222333344440067,2018-03-05 19:22:25
1000798,360,10001,27747549,EMS,1000052,1000060,2222333344440061,2018-03-05 05:41:28
1000799,30,10009,\N,\N,\N,\N,1111222233330044,2018-03-05 08:00:27
1000800,5670,10009,\N,\N,\N,\N,2222333344440002,2018-03-05 06:39:28
1000801,7400,10003,\N,\N,1000046,\N,1111222233330055,2018-03-05 01:05:49
1000802,4700,10001,17567210,UPS,1000044,1000052,\N,2018-03-05 17:37:09
1000803,24265,10004,\N,\N,1000019,\N,2222333344440028,2018-03-05 09:16:38
1000804,5870,10006,\N,\N,\N,\N,1111222233330016,2018-03-05 09:36:57
1000805,430,10004,\N,\N,\N,\N,1111222233330058,2018-03-05 22:12:03
1000806,10320,10002,\N,\N,\N,\N,2222333344440079,2018-03-05 09:20:13
1000807,55360,10001,88059243,EMS,1000053,1000061,\N,2018-03-05 03:13:19
1000808,5400,10002,\N,\N,1000003,\N,\N,2018-03-05 09:52:10
1000809,3690,10009,\N,\N,1000034,\N,\N,2018-03-05 20:00:16
1000810,540,10001,13351448,UPS,1000006,1000014,1111222233330015,2018-03-05 21:43:48
1000811,9490,10001,47881247,EMS,\N,1000055,2222333344440064,2018-03-05 22:43:26
1000812,165,10009,\N,\N,1000013,\N,\N,2018-03-05 01:08:07
1000813,7210,10001,90149422,Fedex,1000009,1000017,1111222233330018,2018-03-05 11:32:10
1000814,4650,10001,62861825,EMS,1000007,1000015,\N,2018-03-05 02:22:46
1000815,2200,10005,\N,\N,\N,\N,2222333344440068,2018-03-05 18:53:48
1000816,2400,10002,\N,\N,\N,\N,2222333344440050,2018-03-05 21:17:20
1000817,33490,10005,\N,\N,1000034,\N,1111222233330043,2018-03-05 04:19:20
1000818,2940,10007,\N,\N,1000010,\N,\N,2018-03-05 14:17:24
1000819,33030,10001,47317575,USPS,\N,1000066,1111222233330004,2018-03-05 22:05:09
1000820,160,10001,21144388,UPS,1000039,1000047,\N,2018-03-05 12:01:51
1000821,6610,10004,\N,\N,1000007,\N,\N,2018-03-05 06:46:56
1000822,1270,10001,20187179,Fedex,1000035,1000043,\N,2018-03-05 07:15:23
1000823,6280,10005,\N,\N,1000030,\N,\N,2018-03-05 23:45:15
1000824,6540,10007,\N,\N,1000002,\N,\N,2018-03-05 04:46:25
1000825,3135,10001,59307558,UPS,1000039,1000047,\N,2018-03-05 09:57:03
1000826,2520,10003,\N,\N,\N,\N,2222333344440050,2018-03-05 09:00:07
1000827,10890,10001,90857305,EMS,1000057,1000065,\N,2018-03-05 09:07:07
1000828,7840,10007,\N,\N,1000048,\N,1111222233330057,2018-03-05 13:57:43
1000829,6150,10001,84155188,USPS,1000007,1000015,\N,2018-03-05 07:04:15
1000830,420,10001,95815397,UPS,1000048,1000056,\N,2018-03-05 21:16:11
1000831,13670,10006,\N,\N,1000044,\N,\N,2018-03-05 02:29:00
1000832,2160,10001,81129147,USPS,1000014,1000022,\N,2018-03-05 09:57:57
1000833,6380,10001,14217536,Fedex,1000003,1000011,\N,2018-03-05 22:21:47
1000834,18220,10001,82100171,USPS,1000028,1000036,\N,2018-03-07 18:02:05
1000835,3780,10004,\N,\N,1000039,\N,\N,2018-03-07 09:15:20
1000836,7780,10006,\N,\N,1000028,\N,\N,2018-03-07 06:40:11
1000837,2910,10009,\N,\N,\N,\N,1111222233330043,2018-03-07 15:00:58
1000838,6820,10004,\N,\N,1000036,\N,\N,2018-03-07 05:04:05
1000839,1820,10004,\N,\N,1000023,\N,2222333344440032,2018-03-07 14:32:42
1000840,75600,10003,\N,\N,1000054,\N,2222333344440063,2018-03-07 11:23:42
1000841,1570,10001,44297553,USPS,1000003,1000011,2222333344440012,2018-03-07 17:21:52
1000842,20900,10001,78519818,EMS,1000023,1000031,\N,2018-03-07 10:10:53
1000843,5400,10002,\N,\N,\N,\N,2222333344440086,2018-03-09 04:13:16
1000844,2400,10001,83258737,USPS,1000004,1000012,\N,2018-03-09 23:20:34
1000845,4790,10004,\N,\N,1000022,\N,\N,2018-03-09 03:39:13
1000846,3740,10002,\N,\N,\N,\N,2222333344440055,2018-03-09 01:18:18
1000847,2390,10008,\N,\N,\N,\N,2222333344440092,2018-03-09 13:05:18
1000848,5220,10009,\N,\N,1000029,\N,1111222233330038,2018-03-10 13:45:42
1000849,2840,10003,\N,\N,\N,\N,2222333344440024,2018-03-10 08:38:39
1000850,340,10001,31312362,UPS,1000030,1000038,\N,2018-03-10 13:29:35
1000851,27690,10001,27566276,EMS,1000034,1000042,\N,2018-03-11 05:01:30
1000852,2930,10008,\N,\N,1000022,\N,\N,2018-03-11 06:59:56
1000853,380,10005,\N,\N,1000033,\N,\N,2018-03-11 10:24:52
1000854,3130,10001,40557281,USPS,\N,1000038,1111222233330070,2018-03-11 20:32:29
1000855,15625,10001,98538155,UPS,\N,1000060,2222333344440036,2018-03-11 18:15:46
1000856,6500,10002,\N,\N,\N,\N,2222333344440040,2018-03-11 11:02:45
1000857,25090,10006,\N,\N,1000009,\N,2222333344440018,2018-03-11 19:12:45
1000858,450,10001,37122027,UPS,1000044,1000052,\N,2018-03-11 11:39:01
1000859,1650,10001,22682539,UPS,1000011,1000019,\N,2018-03-11 10:54:50
1000860,5640,10001,56610398,Fedex,1000044,1000052,\N,2018-03-11 13:26:28
1000861,510,10002,\N,\N,1000007,\N,\N,2018-03-11 22:01:23
1000862,100,10001,43010024,UPS,1000053,1000061,\N,2018-03-11 19:38:42
1000863,32880,10008,\N,\N,1000048,\N,\N,2018-03-11 09:28:06
1000864,2810,10001,99157801,Fedex,1000008,1000016,\N,2018-03-11 10:54:15
1000865,3080,10002,\N,\N,1000015,\N,\N,2018-03-11 10:32:13
1000866,2395,10001,64370002,Fedex,\N,1000065,2222333344440004,2018-03-11 05:30:26
1000867,1850,10001,14279890,UPS,1000030,1000038,\N,2018-03-11 14:41:34
1000868,3000,10001,61510037,Fedex,1000031,1000039,2222333344440040,2018-03-11 21:44:47
1000869,29145,10001,50508753,UPS,1000012,1000020,\N,2018-03-11 21:58:43
1000870,220,10006,\N,\N,1000032,\N,2222333344440041,2018-03-11 21:41:16
1000871,4300,10001,34609821,USPS,\N,1000034,1111222233330005,2018-03-11 05:59:25
1000872,56250,10007,\N,\N,1000044,\N,\N,2018-03-11 19:27:49
1000873,3040,10003,\N,\N,1000035,\N,\N,2018-03-11 13:38:56
1000874,23740,10001,83451027,EMS,\N,1000042,1111222233330072,2018-03-11 17:19:22
1000875,89110,10001,90773247,Fedex,1000023,1000031,\N,2018-03-11 07:22:13
1000876,4880,10004,\N,\N,\N,\N,1111222233330062,2018-03-11 22:32:30
1000877,1590,10009,\N,\N,\N,\N,1111222233330022,2018-03-11 02:39:51
1000878,2300,10004,\N,\N,\N,\N,2222333344440037,2018-03-11 15:44:38
1000879,2970,10001,87986669,UPS,\N,1000063,2222333344440090,2018-03-11 17:44:28
1000880,2540,10005,\N,\N,1000012,\N,1111222233330021,2018-03-11 15:04:40
1000881,5170,10001,26839929,Fedex,1000015,1000023,2222333344440024,2018-03-11 04:56:28
1000882,1470,10008,\N,\N,\N,\N,2222333344440073,2018-03-11 08:12:15
1000883,340,10001,30004462,EMS,1000039,1000047,\N,2018-03-11 19:24:37
1000884,4000,10001,59466501,EMS,1000032,1000040,\N,2018-03-11 00:36:36
1000885,5065,10001,11750317,EMS,1000050,1000058,\N,2018-03-11 12:03:07
1000886,150,10001,71182018,EMS,1000009,1000017,\N,2018-03-12 18:14:25
1000887,3170,10004,\N,\N,1000055,\N,\N,2018-03-12 12:25:18
1000888,2040,10001,18787672,UPS,\N,1000077,1111222233330070,2018-03-12 07:13:43
1000889,130,10003,\N,\N,1000048,\N,1111222233330057,2018-03-12 11:27:20
1000890,1000,10001,25890826,Fedex,1000028,1000036,\N,2018-03-12 15:49:01
1000891,2620,10006,\N,\N,\N,\N,2222333344440032,2018-03-12 20:42:10
1000892,12800,10001,69396348,EMS,1000026,1000034,\N,2018-03-12 13:21:50
1000893,4370,10001,68666737,EMS,1000001,1000009,\N,2018-03-12 09:00:36
1000894,1185,10005,\N,\N,\N,\N,1111222233330040,2018-03-12 08:58:36
1000895,4540,10001,53951787,EMS,1000038,1000046,2222333344440047,2018-03-12 12:28:36
1000896,6430,10001,49322812,USPS,1000007,1000015,\N,2018-03-12 05:24:59
1000897,390,10001,61862664,USPS,\N,1000035,2222333344440040,2018-03-12 14:43:05
1000898,850,10003,\N,\N,1000055,\N,1111222233330064,2018-03-12 18:45:02
1000899,12800,10001,86528089,USPS,1000041,1000049,\N,2018-03-12 13:32:15
1000900,72170,10001,63121658,EMS,1000016,1000024,1111222233330025,2018-03-12 01:39:20
1000901,2400,10005,\N,\N,\N,\N,2222333344440054,2018-03-12 00:22:11
1000902,2850,10003,\N,\N,\N,\N,2222333344440017,2018-03-12 01:18:31
1000903,2400,10001,26046290,Fedex,1000050,1000058,\N,2018-03-12 16:31:35
1000904,33815,10001,69542331,Fedex,\N,1000071,1111222233330010,2018-03-12 02:43:55
1000905,3710,10008,\N,\N,1000023,\N,\N,2018-03-12 14:21:28
1000906,10080,10001,80222359,UPS,1000028,1000036,\N,2018-03-12 16:29:12
1000907,23255,10001,67600179,USPS,1000049,1000057,\N,2018-03-12 02:48:45
1000908,40250,10001,61095421,USPS,1000015,1000023,1111222233330024,2018-03-12 22:28:53
1000909,6945,10007,\N,\N,1000028,\N,\N,2018-03-12 03:32:29
1000910,35295,10008,\N,\N,\N,\N,2222333344440014,2018-03-12 05:02:16
1000911,1700,10006,\N,\N,1000037,\N,\N,2018-03-12 02:54:05
1000912,100,10001,69218563,UPS,\N,1000047,1111222233330042,2018-03-12 16:34:52
1000913,5780,10004,\N,\N,1000016,\N,2222333344440025,2018-03-12 16:26:55
1000914,3830,10008,\N,\N,1000034,\N,\N,2018-03-12 15:32:29
1000915,2740,10005,\N,\N,\N,\N,2222333344440016,2018-03-12 14:17:52
1000916,2400,10001,96002437,USPS,\N,1000061,2222333344440083,2018-03-12 09:33:35
1000917,3130,10009,\N,\N,1000046,\N,\N,2018-03-12 17:58:33
1000918,8200,10001,40684780,EMS,\N,1000034,2222333344440098,2018-03-12 22:19:56
1000919,3700,10007,\N,\N,1000057,\N,1111222233330066,2018-03-12 14:01:48
1000920,57760,10007,\N,\N,\N,\N,2222333344440055,2018-03-12 04:32:46
1000921,19315,10007,\N,\N,\N,\N,1111222233330005,2018-03-12 23:53:04
1000922,6100,10008,\N,\N,1000013,\N,\N,2018-03-12 17:42:52
1000923,5810,10007,\N,\N,1000020,\N,1111222233330029,2018-03-12 03:52:15
1000924,1880,10001,93431980,UPS,1000050,1000058,\N,2018-03-12 14:52:51
1000925,43830,10003,\N,\N,1000038,\N,\N,2018-03-12 23:02:49
1000926,2780,10009,\N,\N,1000017,\N,\N,2018-03-12 13:45:19
1000927,3050,10001,40687215,USPS,\N,1000039,2222333344440038,2018-03-12 19:08:33
1000928,2120,10002,\N,\N,1000043,\N,\N,2018-03-12 18:16:29
1000929,9700,10005,\N,\N,1000045,\N,\N,2018-03-12 10:48:10
1000930,4000,10001,55555546,USPS,1000010,1000018,1111222233330019,2018-03-12 09:58:43
1000931,1430,10008,\N,\N,1000020,\N,\N,2018-03-13 21:41:05
1000932,8145,10005,\N,\N,\N,\N,1111222233330014,2018-03-13 16:30:57
1000933,745,10005,\N,\N,1000029,\N,\N,2018-03-13 10:47:11
1000934,6880,10009,\N,\N,\N,\N,1111222233330047,2018-03-13 02:30:24
1000935,1270,10001,26604426,EMS,1000017,1000025,1111222233330026,2018-03-13 03:42:19
1000936,7015,10006,\N,\N,1000042,\N,\N,2018-03-13 13:41:23
1000937,1100,10001,82900466,UPS,1000055,1000063,1111222233330064,2018-03-13 03:59:46
1000938,3720,10001,65371560,USPS,\N,1000050,1111222233330056,2018-03-13 05:45:01
1000939,1140,10001,81743179,UPS,1000031,1000039,\N,2018-03-13 15:46:25
1000940,5820,10001,38901347,UPS,1000053,1000061,\N,2018-03-13 04:08:23
1000941,30880,10007,\N,\N,1000042,\N,\N,2018-03-13 00:17:53
1000942,700,10001,29157989,EMS,\N,1000039,2222333344440069,2018-03-13 04:47:31
1000943,26170,10001,56408977,EMS,1000015,1000023,\N,2018-03-13 05:39:56
1000944,180,10001,92119517,EMS,\N,1000059,1111222233330026,2018-03-13 06:10:24
1000945,14035,10006,\N,\N,\N,\N,1111222233330094,2018-03-13 02:01:27
1000946,1650,10008,\N,\N,\N,\N,2222333344440007,2018-03-14 17:38:55
1000947,10740,10001,23194788,Fedex,\N,1000073,1111222233330093,2018-03-14 17:42:45
1000948,89850,10001,88606305,Fedex,\N,1000037,2222333344440044,2018-03-14 05:52:54
1000949,4270,10005,\N,\N,1000017,\N,\N,2018-03-14 08:59:19
1000950,480,10001,39763108,Fedex,1000044,1000052,\N,2018-03-14 05:40:40
1000951,10950,10001,13078885,Fedex,1000040,1000048,\N,2018-03-14 01:34:15
1000952,9370,10001,44291534,Fedex,1000054,1000062,2222333344440063,2018-03-14 07:44:51
1000953,885,10006,\N,\N,1000039,\N,\N,2018-03-14 22:27:29
1000954,4725,10006,\N,\N,\N,\N,1111222233330060,2018-03-14 13:38:45
1000955,5100,10004,\N,\N,\N,\N,1111222233330081,2018-03-14 22:37:36
1000956,760,10001,79760228,Fedex,1000057,1000065,\N,2018-03-14 11:32:49
1000957,13100,10001,51767971,EMS,1000029,1000037,2222333344440038,2018-03-15 11:22:28
1000958,8140,10001,78596353,USPS,1000055,1000063,\N,2018-03-15 13:41:30
1000959,2350,10001,76662434,EMS,\N,1000065,2222333344440054,2018-03-15 00:18:34
1000960,3330,10001,56134235,EMS,1000048,1000056,\N,2018-03-15 14:40:24
1000961,9640,10004,\N,\N,1000007,\N,\N,2018-03-15 15:24:34
1000962,9430,10001,85672254,Fedex,\N,1000022,2222333344440094,2018-03-15 01:58:39
1000963,11330,10001,79407169,UPS,\N,1000045,1111222233330069,2018-03-15 08:45:29
1000964,4100,10009,\N,\N,1000029,\N,\N,2018-03-15 21:39:02
1000965,48045,10009,\N,\N,1000019,\N,1111222233330028,2018-03-15 12:01:09
1000966,5820,10001,93229138,USPS,\N,1000029,2222333344440008,2018-03-15 07:14:17
1000967,6100,10003,\N,\N,\N,\N,2222333344440059,2018-03-15 23:46:04
1000968,6345,10006,\N,\N,1000023,\N,\N,2018-03-15 22:32:50
1000969,770,10004,\N,\N,1000044,\N,2222333344440053,2018-03-15 17:38:48
1000970,11370,10009,\N,\N,1000031,\N,2222333344440040,2018-03-15 05:00:03
1000971,5840,10001,57599915,EMS,\N,1000045,2222333344440055,2018-03-15 09:23:32
1000972,8060,10001,29125380,EMS,\N,1000019,1111222233330004,2018-03-16 15:43:16
1000973,24525,10001,73054058,EMS,1000051,1000059,\N,2018-03-16 15:18:51
1000974,3010,10001,92672938,UPS,1000002,1000010,\N,2018-03-16 18:58:21
1000975,41530,10001,84987739,EMS,1000046,1000054,\N,2018-03-17 01:08:48
1000976,380,10001,21175959,EMS,1000033,1000041,\N,2018-03-17 07:21:25
1000977,2400,10001,50109505,Fedex,\N,1000056,2222333344440075,2018-03-18 02:21:57
1000978,1200,10001,27917038,Fedex,1000020,1000028,2222333344440029,2018-03-18 23:18:34
1000979,3845,10001,83281694,UPS,1000034,1000042,\N,2018-03-18 06:46:41
1000980,2340,10009,\N,\N,1000015,\N,\N,2018-03-18 11:43:01
1000981,38500,10001,90826191,Fedex,1000020,1000028,\N,2018-03-18 07:02:08
1000982,300,10001,76470033,USPS,1000045,1000053,\N,2018-03-18 23:01:04
1000983,7790,10006,\N,\N,1000010,\N,\N,2018-03-18 23:04:41
1000984,600,10003,\N,\N,\N,\N,2222333344440053,2018-03-18 01:04:11
1000985,5280,10001,53432398,UPS,1000006,1000014,2222333344440015,2018-03-18 02:17:56
1000986,54160,10006,\N,\N,1000006,\N,\N,2018-03-18 19:15:21
1000987,6430,10001,96171650,EMS,1000027,1000035,\N,2018-03-18 01:30:38
1000988,2400,10001,40055564,UPS,1000016,1000024,2222333344440025,2018-03-18 19:32:56
1000989,4010,10001,18290389,UPS,1000048,1000056,\N,2018-03-18 21:37:09
1000990,8140,10007,\N,\N,\N,\N,2222333344440099,2018-03-18 07:10:32
1000991,1200,10001,21907907,EMS,\N,1000074,2222333344440071,2018-03-18 17:19:08
1000992,32730,10001,52218200,UPS,\N,1000078,2222333344440085,2018-03-18 15:49:23
1000993,6320,10001,38707538,EMS,1000012,1000020,\N,2018-03-18 17:13:13
1000994,2360,10001,78594019,Fedex,\N,1000026,1111222233330081,2018-03-18 01:37:43
1000995,1000,10001,41620176,Fedex,\N,1000022,2222333344440088,2018-03-18 01:12:31
1000996,3000,10004,\N,\N,\N,\N,2222333344440037,2018-03-18 00:26:42
1000997,1200,10006,\N,\N,1000019,\N,\N,2018-03-18 16:29:40
1000998,7540,10009,\N,\N,\N,\N,1111222233330038,2018-03-18 09:36:14
1000999,3450,10001,83612945,EMS,1000039,1000047,\N,2018-03-18 17:16:43
1001000,800,10001,52009887,Fedex,1000017,1000025,\N,2018-03-18 15:08:07
1001001,2140,10007,\N,\N,1000039,\N,1111222233330048,2018-03-18 05:25:36
1001002,11475,10009,\N,\N,\N,\N,2222333344440046,2018-03-18 16:04:18
1001003,420,10004,\N,\N,\N,\N,1111222233330009,2018-03-18 11:11:16
1001004,7940,10001,84954672,UPS,1000023,1000031,\N,2018-03-18 20:06:49
1001005,10140,10001,91106222,USPS,1000045,1000053,\N,2018-03-18 18:21:38
1001006,4850,10001,50379591,EMS,1000004,1000012,2222333344440013,2018-03-18 13:18:49
1001007,2520,10001,71670596,UPS,1000047,1000055,\N,2018-03-18 21:18:52
1001008,8440,10004,\N,\N,1000003,\N,1111222233330012,2018-03-18 13:28:22
1001009,4375,10004,\N,\N,1000054,\N,2222333344440063,2018-03-18 08:14:41
1001010,7920,10001,73618761,USPS,1000032,1000040,1111222233330041,2018-03-18 06:40:09
1001011,6850,10001,23397532,USPS,1000015,1000023,\N,2018-03-18 20:42:09
1001012,3670,10007,\N,\N,\N,\N,1111222233330086,2018-03-18 20:24:54
1001013,2145,10001,96761319,Fedex,1000035,1000043,\N,2018-03-19 06:49:05
1001014,23705,10001,74145331,EMS,1000002,1000010,\N,2018-03-19 20:11:19
1001015,10230,10001,40433318,EMS,1000007,1000015,\N,2018-03-19 19:43:19
1001016,3000,10003,\N,\N,1000014,\N,\N,2018-03-19 08:13:38
1001017,270,10007,\N,\N,1000011,\N,1111222233330020,2018-03-20 15:26:07
1001018,11300,10001,95657794,USPS,\N,1000065,2222333344440001,2018-03-20 07:12:43
1001019,8370,10001,39396117,Fedex,1000011,1000019,\N,2018-03-20 03:25:27
1001020,11040,10005,\N,\N,1000043,\N,\N,2018-03-20 23:07:51
1001021,4650,10001,48223314,UPS,\N,1000075,2222333344440059,2018-03-20 23:19:00
1001022,5140,10002,\N,\N,1000045,\N,\N,2018-03-20 13:23:07
1001023,150,10001,38713546,USPS,1000027,1000035,\N,2018-03-20 02:17:53
1001024,4140,10009,\N,\N,1000044,\N,\N,2018-03-20 15:13:35
1001025,9870,10001,30222776,UPS,1000041,1000049,2222333344440050,2018-03-20 23:10:49
1001026,4525,10006,\N,\N,1000019,\N,2222333344440028,2018-03-20 16:07:12
1001027,510,10001,98337270,USPS,1000045,1000053,\N,2018-03-20 17:03:01
1001028,2160,10001,57697530,USPS,1000022,1000030,\N,2018-03-20 03:04:38
1001029,8900,10002,\N,\N,1000052,\N,\N,2018-03-21 05:25:50
1001030,44825,10003,\N,\N,1000028,\N,\N,2018-03-21 00:04:43
1001031,1920,10001,78113221,UPS,1000028,1000036,\N,2018-03-21 04:47:31
1001032,3600,10001,87353521,USPS,1000057,1000065,\N,2018-03-21 13:38:40
1001033,880,10001,78617589,Fedex,\N,1000055,1111222233330096,2018-03-21 21:18:28
1001034,10000,10001,12250781,UPS,1000021,1000029,\N,2018-03-21 06:45:38
1001035,6220,10001,53146362,UPS,1000033,1000041,\N,2018-03-21 02:19:14
1001036,2240,10001,51947809,Fedex,1000016,1000024,\N,2018-03-21 22:06:51
1001037,4040,10009,\N,\N,1000049,\N,\N,2018-03-21 02:32:33
1001038,44800,10002,\N,\N,\N,\N,2222333344440077,2018-03-21 16:52:03
1001039,38280,10009,\N,\N,\N,\N,1111222233330084,2018-03-21 01:03:57
